Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-11-11,0.4151423844438095,0.42800078491279253,0.41330562425108514,0.41697919368743896,140425600,0.0,0.0
1992-11-12,0.41881669634682644,0.42249026455125405,0.41422386543801826,0.4178982675075531,107598400,0.0,0.0
1992-11-13,0.41881670198035464,0.42065351063271983,0.41146868255666497,0.41330549120903015,84750400,0.0,0.0
1992-11-16,0.4133054523298555,0.424327038970598,0.4114686438502768,0.42157185077667236,67547200,0.0,0.0
1992-11-17,0.4206536538660891,0.42249041409298527,0.40320242062342854,0.4059584438800812,168806400,0.0,0.0
1992-11-18,0.41146867925470526,0.42800064370577606,0.40779508650489954,0.4243270754814148,304808000,0.0,0.0
1992-11-19,0.42432711994356864,0.4371855175176162,0.42432711994356864,0.42800068855285645,240542400,0.0,0.0
1992-11-20,0.4298373938406771,0.43167503609330293,0.41881664161667637,0.4224902093410492,155489600,0.0,0.0
1992-11-23,0.4151423844438095,0.4188168367964553,0.41330562425108514,0.41697919368743896,152723200,0.0,0.0
1992-11-24,0.41881664161667637,0.4224902093410492,0.415142190976423,0.4224902093410492,156822400,0.0,0.0
1992-11-25,0.4188166891978084,0.420653497794113,0.41146866999838483,0.4151422381401062,117342400,0.0,0.0
1992-11-27,0.4151422381401062,0.420653497794113,0.4133054785946894,0.4151422381401062,47196800,0.0,0.0
1992-11-30,0.4141849333640747,0.4233892560005188,0.40958316528794125,0.4233892560005188,160507200,0.001071,0.0
1992-12-01,0.4215485003088506,0.4344342543849103,0.4178662313132157,0.4289112687110901,130144000,0.0,0.0
1992-12-02,0.4289112539039784,0.4307519705186174,0.41970776914128133,0.4215484857559204,97776000,0.0,0.0
1992-12-03,0.41602560127031923,0.4243096391089021,0.41326455025569137,0.4233892560005188,187588800,0.0,0.0
1992-12-04,0.4215484295202683,0.4233890967341084,0.4160254447738961,0.4187873303890228,95782400,0.0,0.0
1992-12-07,0.4178661655902777,0.42522981762886053,0.4178661655902777,0.4252298176288605,144222400,0.0,0.0
1992-12-08,0.4252299815307866,0.4325936364076387,0.4252299815307866,0.42799103260040283,196638400,0.0,0.0
1992-12-09,0.42522997508030846,0.42707069215055077,0.4215485900950853,0.424309641122818,159409600,0.0,0.0
1992-12-10,0.4215484857559204,0.4243095361002544,0.41602550027276775,0.4215484857559204,140190400,0.0,0.0
1992-12-11,0.4215485880942743,0.42891135802977454,0.4215485880942743,0.4233892560005188,120187200,0.0,0.0
1992-12-14,0.4233891532153103,0.42522986982994937,0.4178662168874068,0.4215484857559204,110510400,0.0,0.0
1992-12-15,0.41786627437991636,0.4197078268871625,0.40866276377332145,0.4151052236557007,182537600,0.0,0.0
1992-12-16,0.4141848506239114,0.419707787189309,0.4012990718609696,0.40498048067092896,225926400,0.0,0.0
1992-12-17,0.4068219612389676,0.4233890967341084,0.4068219612389676,0.4187873303890228,233867200,0.0,0.0
1992-12-18,0.42338916783178504,0.4362749219078448,0.4215485003088506,0.4289112687110901,235457600,0.0,0.0
1992-12-21,0.42891130715203346,0.441797062382972,0.42707063946413015,0.4390360116958618,256065600,0.0,0.0
1992-12-22,0.4399563587844668,0.4510013962707166,0.4399563587844668,0.44639962911605835,280168000,0.0,0.0
1992-12-23,0.44363787152207806,0.4454794243876988,0.4362750517729128,0.4399564862251282,112336000,0.0,0.0
1992-12-24,0.4417970637861306,0.4417970637861306,0.43443429470062256,0.43443429470062256,45964800,0.0,0.0
1992-12-28,0.43627502865428586,0.43995646291141854,0.43627502865428586,0.4381157457828522,70448000,0.0,0.0
1992-12-29,0.43811567785191013,0.4473200485517868,0.43811567785191013,0.4390360116958618,116278400,0.0,0.0
1992-12-30,0.4399563720975484,0.4399563720975484,0.43259355425834656,0.43259355425834656,100587200,0.0,0.0
1992-12-31,0.4325936664759629,0.4417971542959704,0.4325936664759629,0.4399564862251282,92232000,0.0,0.0
1993-01-04,0.4381156385860301,0.44179702278714983,0.42522988450997035,0.4289112687110901,129136000,0.0,0.0
1993-01-05,0.4270706536870958,0.4362749755382538,0.42154855212896986,0.4362749755382538,186256000,0.0,0.0
1993-01-06,0.4473200577818023,0.45652354387698957,0.4454793409006623,0.4546828269958496,281400000,0.0,0.0
1993-01-07,0.4546825850089765,0.4602055683523627,0.4463994371851098,0.44916048645973206,272137600,0.0,0.0
1993-01-08,0.44731992811742866,0.46388706341896985,0.4399562762432663,0.45836496353149414,320936000,0.0,0.0
1993-01-11,0.45652357428076906,0.47401193420686916,0.45468285727704016,0.47217121720314026,273728000,0.0,0.0
1993-01-12,0.46204655885048096,0.4694093784602782,0.45284223556518555,0.45284223556518555,346158400,0.0,0.0
1993-01-13,0.45284198012505633,0.47125066546689875,0.4510012639721062,0.46756839752197266,199640000,0.0,0.0
1993-01-14,0.4712507094847455,0.480454192798687,0.4694091575207568,0.4786135256290436,367808000,0.0,0.0
1993-01-15,0.44916057455552705,0.45836494235195846,0.4417969230216148,0.4436376392841339,902630400,0.0,0.0
1993-01-18,0.43811574578285223,0.44179713088472206,0.42707070568251115,0.4381157457828522,333636800,0.0,0.0
1993-01-19,0.4399564862251282,0.4454794243876988,0.4362750517729128,0.4399564862251282,274041600,0.0,0.0
1993-01-20,0.43995629119163193,0.44363767485661715,0.43811557478151747,0.4417969584465027,158737600,0.0,0.0
1993-01-21,0.43995629119163193,0.44363767485661715,0.4325934747064178,0.4417969584465027,184419200,0.0,0.0
1993-01-22,0.44363784801328837,0.44363784801328837,0.4344343606809824,0.4381157457828522,146944000,0.0,0.0
1993-01-25,0.436274858371403,0.4454792269058742,0.436274858371403,0.4417969584465027,202272000,0.0,0.0
1993-01-26,0.4454792084973398,0.4565234081911598,0.4454792084973398,0.4473199248313904,285622400,0.0,0.0
1993-01-27,0.44916057455552705,0.45468267418784464,0.4325934400194987,0.4436376392841339,226620800,0.0,0.0
1993-01-28,0.4417970263022829,0.4436377429951137,0.4362749253790415,0.44087669253349304,184038400,0.0,0.0
1993-01-29,0.44363784801328837,0.4510015030117596,0.4344343606809824,0.4381157457828522,266100800,0.0,0.0
1993-02-01,0.436274819218683,0.4510012865066528,0.436274819218683,0.45100128650665283,240553600,0.0,0.0
1993-02-02,0.4473199074482477,0.45284200708056527,0.44363763928413386,0.4436376392841339,182336000,0.0,0.0
1993-02-03,0.44916061057085943,0.44916061057085943,0.4307519226571608,0.4417969584465027,264185600,0.0,0.0
1993-02-04,0.44179713088472206,0.44363784801328837,0.4344343606809824,0.4381157457828522,208152000,0.0,0.0
1993-02-05,0.43627490684652087,0.43811562346115995,0.41418483281337787,0.4215484857559204,367617600,0.0,0.0
1993-02-08,0.4197078184746909,0.42338920298143823,0.4086627555822331,0.4160255491733551,281075200,0.0,0.0
1993-02-09,0.4197077131511855,0.42246876312718834,0.4160254447738961,0.4187873303890228,238660800,0.0,0.0
1993-02-10,0.41970782301925985,0.4215485398701921,0.40498051524362727,0.41050347685813904,268284800,0.0,0.0
1993-02-11,0.41050352798574613,0.41418493756849706,0.4049805656833576,0.4059017598628998,168268800,0.0,0.0
1993-02-12,0.4058635681675387,0.4095538420013639,0.39663998955218427,0.3975623548030853,275396800,0.001071,0.0
1993-02-16,0.3947953902435586,0.3947953902435586,0.38003596584731864,0.39110511541366577,407736000,0.0,0.0
1993-02-17,0.39294971571835907,0.39848472005398644,0.38372613710300457,0.3975623548030853,249580800,0.0,0.0
1993-02-18,0.40586361289024353,0.4077091810568512,0.3947953271846751,0.40586361289024353,280123200,0.0,0.0
1993-02-19,0.4077091810568512,0.40955388713070545,0.4040189068163893,0.40586361289024353,177800000,0.0,0.0
1993-02-22,0.405863715592454,0.4132434284792531,0.40401900905180405,0.4067869186401367,98761600,0.0,0.0
1993-02-23,0.4058636739241152,0.4077092423682599,0.3984848238878436,0.4003295302391052,194073600,0.0,0.0
1993-02-24,0.38464855693615035,0.3975624112178266,0.38464855693615035,0.39571768045425415,286563200,0.0,0.0
1993-02-25,0.39294978987390106,0.40401893854141235,0.39294978987390106,0.40401893854141235,167227200,0.0,0.0
1993-02-26,0.40032953398028653,0.40032953398028653,0.38557097167693777,0.39110511541366577,294884800,0.0,0.0
1993-03-01,0.3911050835443127,0.3947953580735021,0.38926035269490505,0.39294978976249695,119302400,0.0,0.0
1993-03-02,0.39110511175868895,0.40217423659036683,0.39110511175868895,0.4003295302391052,147694400,0.0,0.0
1993-03-03,0.39848477898936935,0.40586362819424393,0.3929497738351219,0.4030965566635132,202697600,0.0,0.0
1993-03-04,0.4021741761113135,0.4077091810568512,0.3947953271846751,0.40586361289024353,188339200,0.0,0.0
1993-03-05,0.4040189068163893,0.4113986178357812,0.4040189068163893,0.40586361289024353,111619200,0.0,0.0
1993-03-08,0.405863637822092,0.4187774924875549,0.405863637822092,0.41693276166915894,177004800,0.0,0.0
1993-03-09,0.4169327351193868,0.42431244612217683,0.4169327351193868,0.4187774658203125,154828800,0.0,0.0
1993-03-10,0.4187774658203125,0.422467764683694,0.41324332297997823,0.4187774658203125,132496000,0.0,0.0
1993-03-11,0.42062301249315326,0.42246774309983176,0.41508803247407083,0.41970062255859375,144614400,0.0,0.0
1993-03-12,0.4187774696915191,0.4187774696915191,0.4095538899952914,0.41508805751800537,126694400,0.0,0.0
1993-03-15,0.4132433817904313,0.42246782480691747,0.4086315790130128,0.4206230938434601,136035200,0.0,0.0
1993-03-16,0.4224677915859302,0.426157203960276,0.41693276166915894,0.41693276166915894,101281600,0.0,0.0
1993-03-17,0.416932841560553,0.4206231413660522,0.405863715592454,0.4067869186401367,176220800,0.0,0.0
1993-03-18,0.4058636416281032,0.4104762815477087,0.4021742045879364,0.4021742045879364,106187200,0.0,0.0
1993-03-19,0.40586355115389167,0.40770911903976803,0.39479526713193214,0.39663997292518616,154100800,0.0,0.0
1993-03-22,0.3947953580735021,0.3975624297163901,0.38926035269490505,0.39294978976249695,165200000,0.0,0.0
1993-03-23,0.39294987897000294,0.39848488560515755,0.38833810006196434,0.3892604410648346,102536000,0.0,0.0
1993-03-24,0.38926026302833006,0.40032940914291193,0.38741555723507604,0.39663997292518616,143068800,0.0,0.0
1993-03-25,0.3966400644041366,0.40401893854141235,0.3947953581854294,0.40401893854141235,171046400,0.0,0.0
1993-03-26,0.4040189384268701,0.4040189384268701,0.38741564647672083,0.39294978976249695,151760000,0.0,0.0
1993-03-29,0.3855709106636332,0.38741561674022507,0.3745017628488842,0.3763464689254761,261710400,0.0,0.0
1993-03-30,0.3772689245886336,0.385571002960205,0.3708124148281941,0.3855710029602051,264051200,0.0,0.0
1993-03-31,0.3874157699912736,0.38926047679758086,0.37819134923541026,0.38003605604171753,223036800,0.0,0.0
1993-04-01,0.37819120118750443,0.38372618153278126,0.3763464704721099,0.3818814754486084,108203200,0.0,0.0
1993-04-02,0.37265707075969723,0.3781912138284143,0.36527735945236156,0.3698899745941162,253792000,0.0,0.0
1993-04-05,0.3689676225185395,0.3726570593282496,0.3652773482472904,0.36896762251853943,149172800,0.0,0.0
1993-04-06,0.36896759435692333,0.37081230030536955,0.3597431778907776,0.3597431778907776,168369600,0.0,0.0
1993-04-07,0.36158799944532055,0.3745018565683677,0.35789856173762963,0.3726571500301361,162848000,0.0,0.0
1993-04-08,0.36896765223299494,0.3726570893398304,0.36158794055771776,0.367122083902359,163430400,0.0,0.0
1993-04-12,0.3652773482472904,0.376346471506738,0.3652773482472904,0.36896762251853943,93049600,0.0,0.0
1993-04-13,0.3726571514971987,0.37819129576490784,0.3560538566010974,0.3578985631465912,164483200,0.0,0.0
1993-04-14,0.3560537413626653,0.3597431778907776,0.351441102083245,0.3597431778907776,170060800,0.0,0.0
1993-04-15,0.356053861325243,0.356053861325243,0.34498471054998464,0.34867414832115173,218702400,0.0,0.0
1993-04-16,0.35605384266980994,0.359743280247669,0.34959649560465,0.35513147711753845,686795200,0.0,0.0
1993-04-19,0.3578985631465912,0.3652774385910219,0.3560538566010974,0.3578985631465912,227864000,0.0,0.0
1993-04-20,0.35974320534833604,0.3708123286077837,0.35605376853862586,0.36896762251853943,240049600,0.0,0.0
1993-04-21,0.37081234705653054,0.37450178404979845,0.3634326356084141,0.3661997318267822,205273600,0.0,0.0
1993-04-22,0.36343261752682443,0.3726570593282496,0.36158791143758023,0.36896762251853943,157673600,0.0,0.0
1993-04-23,0.3671220828944357,0.37081235745274593,0.35974323333224695,0.3634326457977295,134142400,0.0,0.0
1993-04-26,0.36343270779866543,0.36712214552478273,0.3578985635251034,0.3615880012512207,102804800,0.0,0.0
1993-04-27,0.3597433191188709,0.37081244587898254,0.3597433191188709,0.37081244587898254,129673600,0.0,0.0
1993-04-28,0.36712207096287347,0.3837261999660091,0.36712207096287347,0.3791135847568512,163240000,0.0,0.0
1993-04-29,0.3800359379064942,0.3818815062321972,0.3698899920476214,0.3745017945766449,82443200,0.0,0.0
1993-04-30,0.3745017660628837,0.38741562006505215,0.3745017660628837,0.378191202878952,132339200,0.0,0.0
1993-05-03,0.3781913890591603,0.3837263721540144,0.3763466574273705,0.3828040063381195,65184000,0.0,0.0
1993-05-04,0.3855709242573735,0.40032948474563596,0.38372619348452197,0.3938729763031006,170822400,0.0,0.0
1993-05-05,0.39110508063706806,0.4095539161298612,0.39110508063706806,0.4021742045879364,253064000,0.0,0.0
1993-05-06,0.4021741149361659,0.4040188453606377,0.39479526713193214,0.39663997292518616,70459200,0.0,0.0
1993-05-07,0.3947953581854294,0.40401893854141235,0.3947953581854294,0.40401893854141235,81894400,0.0,0.0
1993-05-10,0.40586361289024353,0.41232095855709755,0.40586361289024353,0.40586361289024353,137928000,0.0,0.0
1993-05-11,0.4058636416281032,0.40770920992538945,0.39848479217899285,0.4021742045879364,158379200,0.0,0.0
1993-05-12,0.4003295013592782,0.4040189384268701,0.3911050835443127,0.39294978976249695,105224000,0.0,0.0
1993-05-13,0.39479535430245316,0.4113986460940093,0.39479535430245316,0.4095539152622223,361726400,0.0,0.0
1993-05-14,0.40770920906165853,0.41324335229457304,0.40586364076828213,0.4095539152622223,117409600,0.0,0.0
1993-05-17,0.4095539183699135,0.41324335543025964,0.4058636438479715,0.41139864921569824,69641600,0.0,0.0
1993-05-18,0.4095539152622223,0.41508808312636003,0.40586364076828213,0.4095539152622223,163475200,0.0,0.0
1993-05-19,0.40401893776374,0.4243124795785467,0.4021742069173601,0.42246779799461365,172771200,0.0,0.0
1993-05-20,0.4224678221262714,0.43538167772528125,0.4224678221262714,0.43353694677352905,290528000,0.0,0.0
1993-05-21,0.43353694506742124,0.43630401685293535,0.41877752111309835,0.4243125021457672,148198400,0.0,0.0
1993-05-24,0.4187776597612431,0.4335370886020908,0.4187776597612431,0.4252350330352783,150315200,0.0,0.0
1993-05-25,0.4187774511142567,0.4243124312217511,0.4113986024633385,0.41601037979125977,180723200,0.0,0.0
1993-05-26,0.41324326486298535,0.42615711688995367,0.40863146339047907,0.4261571168899536,121564800,0.0,0.0
1993-05-27,0.4261572330902598,0.43169137666128804,0.4224678204637241,0.4243125021457672,197288000,0.0,0.0
1993-05-28,0.421502434799906,0.42519956043046464,0.4159558824589305,0.4187287390232086,183948800,0.001071,0.0
1993-06-01,0.4178043678218399,0.42704809399130655,0.4178043678218399,0.42150238156318665,135072000,0.0,0.0
1993-06-02,0.4196529550863566,0.43074521915490976,0.4141072426582367,0.42150238156318665,200480000,0.0,0.0
1993-06-03,0.42150235354683435,0.42335094068847945,0.4141072151334233,0.4168800711631775,156856000,0.0,0.0
1993-06-04,0.41225861015496545,0.41595575937422563,0.40301488555328846,0.40578776597976685,213684800,0.0,0.0
1993-06-07,0.4030149997933387,0.4048635872683314,0.372511874858321,0.37528473138809204,482305600,0.0,0.0
1993-06-08,0.3604952332631082,0.36973893368621635,0.3549486575781868,0.3660409450531006,621096000,0.0,0.0
1993-06-09,0.3327649949649267,0.33738643858448647,0.3253698558343784,0.3272184431552887,1178419200,0.0,0.0
1993-06-10,0.3216726877521892,0.33091638829084924,0.3161261119979322,0.3290669620037079,553705600,0.0,0.0
1993-06-11,0.33276507978092923,0.33461366757301225,0.3207485186507256,0.32352137565612793,242323200,0.0,0.0
1993-06-14,0.3253698623750938,0.3309164389789472,0.32167273702438387,0.3299921452999115,249491200,0.0,0.0
1993-06-15,0.3346136046404169,0.3346136046404169,0.30965616849512634,0.31058046221733093,448324800,0.0,0.0
1993-06-16,0.3124289214611054,0.31982405863545105,0.30688321033078847,0.31242892146110535,353080000,0.0,0.0
1993-06-17,0.314277620058913,0.314277620058913,0.29948817966280067,0.3050347566604614,409438400,0.0,0.0
1993-06-18,0.3078075061787898,0.3115046551891161,0.29394236434862014,0.30318522453308105,311292800,0.0,0.0
1993-06-21,0.2994881079436745,0.2994881079436745,0.2920938338052684,0.293018102645874,273582400,0.0,0.0
1993-06-22,0.3022610808176532,0.31058049023216,0.29394248593289735,0.3059590458869934,336380800,0.0,0.0
1993-06-23,0.30873185290688954,0.30873185290688954,0.29579100226564514,0.2994881272315979,180723200,0.0,0.0
1993-06-24,0.29948815716507604,0.30873188376426697,0.2957910318296001,0.30873188376426697,222835200,0.0,0.0
1993-06-25,0.29856388625527336,0.30133674258043197,0.2920938799356646,0.29579102993011475,257163200,0.0,0.0
1993-06-28,0.29948808542846034,0.29948808542846034,0.28654723659352516,0.29671522974967957,353617600,0.0,0.0
1993-06-29,0.29763949094638936,0.29763949094638936,0.28469864351393764,0.28839579224586487,294268800,0.0,0.0
1993-06-30,0.2865472089006361,0.2939423456633188,0.284698646854337,0.29209378361701965,200256000,0.0,0.0
1993-07-01,0.28839592839998646,0.29394248098715753,0.28100162744522095,0.28100162744522095,218164800,0.0,0.0
1993-07-02,0.28285001415057376,0.2865471373196106,0.279152866298835,0.28469857573509216,191632000,0.0,0.0
1993-07-06,0.28285010867242877,0.28839581996193225,0.2773035334880743,0.2791529595851898,155254400,0.0,0.0
1993-07-07,0.277303628078136,0.28007732388115436,0.26806076454859307,0.2699093520641327,227035200,0.0,0.0
1993-07-08,0.2699093520641327,0.277303628078136,0.26806076454859307,0.2699093520641327,138969600,0.0,0.0
1993-07-09,0.2736063734360907,0.2754549602469833,0.2699092491797236,0.2717578113079071,156878400,0.0,0.0
1993-07-12,0.2717579243806672,0.2819259212352465,0.2680607739032844,0.28100162744522095,173880000,0.0,0.0
1993-07-13,0.286547229881486,0.286547229881486,0.2736063813496753,0.27545496821403503,158110400,0.0,0.0
1993-07-14,0.2717578191680253,0.277303530395685,0.26436268186387424,0.27545496821403503,246299200,0.0,0.0
1993-07-15,0.2754549796433544,0.2791529680549346,0.26066554363353306,0.2643626928329468,338038400,0.0,0.0
1993-07-16,0.2107507435593757,0.21907015032372215,0.19596131924110252,0.20335644483566284,2120596800,0.0,0.0
1993-07-19,0.20705366221938493,0.21259937574270746,0.18856708246599088,0.1894913762807846,806232000,0.0,0.0
1993-07-20,0.1941127339587323,0.2052050083093459,0.1904155847987952,0.19873416423797607,531910400,0.0,0.0
1993-07-21,0.19226418795408617,0.19780991251822683,0.1885670382446591,0.19411276280879974,455907200,0.0,0.0
1993-07-22,0.19226423534462253,0.19965853658607208,0.19041566003426014,0.1959613859653473,211176000,0.0,0.0
1993-07-23,0.19965848737294037,0.20335646395329263,0.19226418795408617,0.19411276280879974,233777600,0.0,0.0
1993-07-26,0.19780988311866943,0.20335643372937734,0.19226415937876373,0.19873416423797607,152824000,0.0,0.0
1993-07-27,0.19780996127570968,0.2033565140779258,0.19411281065498492,0.1959613859653473,198609600,0.0,0.0
1993-07-28,0.1941127339587323,0.19965845769863796,0.1941127339587323,0.19873416423797607,91795200,0.0,0.0
1993-07-29,0.19965849439424546,0.20335647110464286,0.19780991947452387,0.20150789618492126,121374400,0.0,0.0
1993-07-30,0.2033564042730421,0.20890211486829197,0.1996584287779574,0.20520497858524323,214446400,0.0,0.0
1993-08-02,0.20890217149328635,0.21629730995865198,0.2070536090213676,0.2107507586479187,216305600,0.0,0.0
1993-08-03,0.2144487351179123,0.21629729748321097,0.21259930885768638,0.2144487351179123,176478400,0.0,0.0
1993-08-04,0.21629728430368228,0.22554014493240973,0.21444872205102108,0.22369158267974854,242995200,0.0,0.0
1993-08-05,0.22738959274567325,0.22738959274567325,0.2144487424837419,0.21814589202404022,209372800,0.0,0.0
1993-08-06,0.2162972986698151,0.22369159753699921,0.2162972986698151,0.21629729866981506,125921600,0.0,0.0
1993-08-09,0.2162973060167701,0.22369160513511588,0.21444874357854027,0.219994455575943,161414400,0.0,0.0
1993-08-10,0.21814589711328436,0.21999445958520308,0.20890217149328635,0.2107507586479187,152779200,0.0,0.0
1993-08-11,0.2107507435593757,0.2107507435593757,0.19965846860295897,0.20335644483566284,166969600,0.0,0.0
1993-08-12,0.2033565140779258,0.2052050893882882,0.19226423534462253,0.1959613859653473,338172800,0.0,0.0
1993-08-13,0.1959613258667328,0.20520502645475922,0.1941127511233026,0.20243217051029205,138812800,0.0,0.0
1993-08-16,0.2042514681816101,0.20796488963651474,0.2023947574541578,0.2042514681816101,102446400,0.001071,0.0
1993-08-17,0.20610812497443917,0.2116782556991976,0.2023947044912669,0.21074989438056946,108180800,0.0,0.0
1993-08-18,0.21539257559185584,0.2209626953821532,0.20982158810442186,0.21167831122875214,188720000,0.0,0.0
1993-08-19,0.21353500942319834,0.21353500942319834,0.2042514681816101,0.2042514681816101,152129600,0.0,0.0
1993-08-20,0.20610818636117756,0.20796489715576172,0.2005372234672791,0.20796489715576172,99937600,0.0,0.0
1993-08-23,0.20796483521602532,0.2135349535451136,0.20425141473285305,0.21074989438056946,91179200,0.0,0.0
1993-08-24,0.20982159555467206,0.21353501714384038,0.20610818636117756,0.20796489715576172,101259200,0.0,0.0
1993-08-25,0.20796488577342218,0.20982158407071164,0.19868050179850852,0.2023947536945343,145768000,0.0,0.0
1993-08-26,0.20239471997988032,0.20239471997988032,0.19682375831889562,0.19960881769657135,176142400,0.0,0.0
1993-08-27,0.2005372120471386,0.2005372120471386,0.19496707998059254,0.19682379066944122,186569600,0.0,0.0
1993-08-30,0.19682375255150375,0.19682375255150375,0.19218198292616845,0.19311033189296722,273739200,0.0,0.0
1993-08-31,0.19682379066944122,0.1986805013582899,0.19311036929174386,0.19682379066944122,127870400,0.0,0.0
1993-09-01,0.19682380883360967,0.1986805196938076,0.1912536762530159,0.1940387487411499,225568000,0.0,0.0
1993-09-02,0.19311037283226495,0.1949670835551549,0.18753941015348113,0.191253662109375,282262400,0.0,0.0
1993-09-03,0.19311037283226495,0.19311037283226495,0.18753941015348113,0.191253662109375,162937600,0.0,0.0
1993-09-07,0.19311035077043356,0.20053719281351617,0.1912536402596629,0.19496706128120422,143539200,0.0,0.0
1993-09-08,0.19496705446252463,0.20053718580002963,0.19311034401668964,0.19868047535419464,226632000,0.0,0.0
1993-09-09,0.198680462880772,0.2005371732100403,0.19311033189296722,0.19311033189296722,149531200,0.0,0.0
1993-09-10,0.19496706128120422,0.19496706128120422,0.1884685806913429,0.19496706128120422,134489600,0.0,0.0
1993-09-13,0.1949670871083997,0.1968237978651279,0.1838259920579013,0.18753941357135773,255785600,0.0,0.0
1993-09-14,0.1801125705242157,0.18568270279377477,0.178255859767696,0.1801125705242157,276640000,0.0,0.0
1993-09-15,0.1819692850112915,0.18568270660045982,0.17454161132280888,0.1819692850112915,257723200,0.0,0.0
1993-09-16,0.1801125194340212,0.18568265012357318,0.1801125194340212,0.18382593989372253,85960000,0.0,0.0
1993-09-17,0.18104093212064573,0.189396954838215,0.18011257054444482,0.18753941357135773,172032000,0.0,0.0
1993-09-20,0.18753938393117636,0.18939692490445345,0.18382596300461782,0.18475431203842163,111036800,0.0,0.0
1993-09-21,0.18382599580587566,0.18753941739504398,0.17732751422266801,0.1819692850112915,146496000,0.0,0.0
1993-09-22,0.18011254951156394,0.189396932721138,0.18011254951156394,0.189396932721138,110488000,0.0,0.0
1993-09-23,0.18939690109316787,0.18939690109316787,0.18196922966387186,0.18382593989372253,130950400,0.0,0.0
1993-09-24,0.18568271398544312,0.18753942485387248,0.18196929224858438,0.18568271398544312,76574400,0.0,0.0
1993-09-27,0.18568265012357318,0.18753936035342383,0.1801125194340212,0.18382593989372253,113176000,0.0,0.0
1993-09-28,0.1838259398937225,0.18568265012357318,0.1801125194340212,0.18382593989372253,94550400,0.0,0.0
1993-09-29,0.18011254341012145,0.18475431340481308,0.17639912245609946,0.1773274838924408,236745600,0.0,0.0
1993-09-30,0.17825586396414478,0.17825586396414478,0.17082819025307686,0.17361325025558472,274904000,0.0,0.0
1993-10-01,0.1689714640378952,0.1708281746687408,0.16711475340704962,0.1689714640378952,335988800,0.0,0.0
1993-10-04,0.16804311492030877,0.1708281746687408,0.16340133214535843,0.1689714640378952,192841600,0.0,0.0
1993-10-05,0.17082817140716947,0.17825584429881028,0.17082817140716947,0.17454159259796143,176310400,0.0,0.0
1993-10-06,0.17639911842481892,0.17825582885939817,0.17361321606512936,0.175470769405365,175280000,0.0,0.0
1993-10-07,0.17454156942032997,0.17639911027911728,0.16897143837380793,0.17082814872264862,134904000,0.0,0.0
1993-10-08,0.17268489226194433,0.17268489226194433,0.16525804943912442,0.1680431216955185,139406400,0.0,0.0
1993-10-11,0.16897146832802284,0.1782558522280509,0.16897146832802284,0.1763991415500641,161145600,0.0,0.0
1993-10-12,0.17825582623481748,0.18568266786378412,0.17639911582757584,0.1782558262348175,306342400,0.0,0.0
1993-10-13,0.18011253664205915,0.18011253664205915,0.17454157491036143,0.1782558262348175,177004800,0.0,0.0
1993-10-14,0.1782558522280509,0.18196927358402462,0.17454160036198338,0.1763991415500641,160686400,0.0,0.0
1993-10-15,0.2061081728897329,0.21167830490941575,0.1986804996867307,0.20982158184051514,955248000,0.0,0.0
1993-10-18,0.20796483521602532,0.2135349535451136,0.20610812497443917,0.21074989438056946,332998400,0.0,0.0
1993-10-19,0.209821531117124,0.21167825373717047,0.20239470261528822,0.20610812306404114,213572800,0.0,0.0
1993-10-20,0.20796483328841758,0.209821531117124,0.20239470261528822,0.20610812306404114,138409600,0.0,0.0
1993-10-21,0.20425141454752835,0.23210374156151636,0.20239470430762688,0.22467605769634247,627110400,0.0,0.0
1993-10-22,0.22653275554057384,0.23396043940574773,0.22096263721653953,0.22467605769634247,396076800,0.0,0.0
1993-10-25,0.22467606591273856,0.22653276382486928,0.2200342839454,0.22281934320926666,219128000,0.0,0.0
1993-10-26,0.22096268832683563,0.222819386600535,0.21539256871439166,0.22096268832683563,222476800,0.0,0.0
1993-10-27,0.22281937458881215,0.23953060022238606,0.2209626764152035,0.23581717908382416,459065600,0.0,0.0
1993-10-28,0.23581716961220414,0.23953059060161616,0.23024705052375796,0.23024705052375793,244462400,0.0,0.0
1993-10-29,0.23024712413629042,0.2358172450055654,0.22653285905370343,0.2283904254436493,136864000,0.0,0.0
1993-11-01,0.22839027294099248,0.2339603900909424,0.22467601033852388,0.23396039009094238,105974400,0.0,0.0
1993-11-02,0.23210377541726587,0.245101579502395,0.23024705251086394,0.24324485659599304,224246400,0.0,0.0
1993-11-03,0.24510161243276252,0.24510161243276252,0.23024708344546696,0.23488886654376984,176960000,0.0,0.0
1993-11-04,0.23396051767288384,0.23953063786029816,0.2283903974854695,0.23953063786029816,185371200,0.0,0.0
1993-11-05,0.23674544692039493,0.23953050547483565,0.2283902712570727,0.2367454469203949,378033600,0.0,0.0
1993-11-08,0.2376739684895581,0.23860233023155444,0.22653285905370343,0.2283904254436493,166992000,0.0,0.0
1993-11-09,0.2302469771165293,0.23210369941494785,0.22096259709302893,0.22374765574932098,171248000,0.0,0.0
1993-11-10,0.2246761603610623,0.2283904254436493,0.22281943687706962,0.2283904254436493,76977600,0.0,0.0
1993-11-11,0.22839032055533748,0.2376738593377788,0.22653275501847908,0.23303207755088806,142430400,0.0,0.0
